751,0.884
752,0.887
753,0.890
753,0.890
754,0.891
754,0.893
755,0.893
755,0.896
755,0.896
756,0.898
756,0.898
757,0.899
757,0.902
758,0.902
758,0.904
759,0.906
759,0.907
759,0.908
760,0.909
761,0.912
761,0.911
762,0.912
762,0.915
763,0.917
763,0.919
763,0.918
764,0.922
764,0.919
765,0.921
765,0.920
766,0.923
766,0.923
767,0.924
767,0.927
767,0.927
768,0.929
768,0.932
769,0.932
769,0.934
770,0.932
770,0.936
771,0.935
771,0.936
771,0.935
772,0.938
772,0.939
773,0.940
773,0.940
774,0.944
774,0.946
775,0.946
775,0.948
776,0.948
776,0.949
777,0.949
778,0.951
778,0.954
779,0.952
779,0.956
779,0.958
780,0.958
780,0.960
781,0.960
781,0.963
782,0.962
782,0.963
783,0.965
783,0.964
783,0.965
784,0.966
785,0.971
786,0.972
786,0.973
787,0.973
787,0.973
788,0.975
788,0.976
789,0.977
789,0.977
790,0.979
790,0.980
790,0.982
791,0.983
791,0.983
792,0.985
793,0.986
793,0.986
794,0.987
794,0.987
794,0.988
795,0.990
795,0.989
796,0.994
796,0.995
797,0.995
797,0.996
798,0.997
798,0.996
798,0.998
799,0.997
799,0.997
800,1.000
800,1
